name	officename	pincode	district
Tamilnadu 	Solamadevi 	612902	Ariyalur
Tamilnadu 	Alathipallam 	612903	Ariyalur
Tamilnadu 	Saluppai 	612903	Ariyalur
Tamilnadu 	Vangudi 	612903	Ariyalur
Tamilnadu 	Therkupatti 	621710	Ariyalur
Tamilnadu 	Kannakudi 	621711	TIRUCHIRAPPALLI
Tamilnadu 	Punjai Sangentai 	621711	TIRUCHIRAPPALLI
Tamilnadu 	Pallapuram 	621712	TIRUCHIRAPPALLI
Tamilnadu 	Koothur 	621713	PERAMBALUR
Tamilnadu 	Poyyadhanallur 	621718	Ariyalur
Tamilnadu 	Unjini 	621714	Ariyalur
Tamilnadu 	Idanganni 	612904	Ariyalur
Tamilnadu 	Kargudi 	612904	Ariyalur
Tamilnadu 	Keelamichaelpatti 	612904	Ariyalur
Tamilnadu 	Kottiyal 	612904	Ariyalur
Tamilnadu 	Naduvalur 	612904	Ariyalur
Tamilnadu 	PudukkottaiTirumalaivadi 	621851	Ariyalur
Tamilnadu 	Elakurichi 	621715	Ariyalur
Tamilnadu 	Kilakolathur 	621715	Ariyalur
Tamilnadu 	Karaiyavetti .	621715	Ariyalur
Tamilnadu 	Kilaveli 	621804	Ariyalur
Tamilnadu 	Pilichikuli 	621804	Ariyalur
Tamilnadu 	Edayathimangalam 	621218	TIRUCHIRAPPALLI
Tamilnadu 	Ilaiyur 	621806	Ariyalur
Tamilnadu 	Nagalkuli 	621806	Ariyalur
Tamilnadu 	Alambadi 	621722	TIRUCHIRAPPALLI
Tamilnadu 	Manikandam 	620012	TIRUCHIRAPPALLI
Tamilnadu 	Alathur 	620011	TIRUCHIRAPPALLI
Tamilnadu 	Thuvakudi 	620015	TIRUCHIRAPPALLI
Tamilnadu 	Ariyavur 	620009	TIRUCHIRAPPALLI
Tamilnadu 	Navalurkottapattu 	620009	TIRUCHIRAPPALLI
Tamilnadu 	Pirattiyur 	620009	TIRUCHIRAPPALLI
Tamilnadu 	Inamkulathur 	620009	TIRUCHIRAPPALLI
Tamilnadu 	Uyyakondanthirumalai 	620102	TIRUCHIRAPPALLI
Tamilnadu 	Natarajapuram 	620013	TIRUCHIRAPPALLI
Tamilnadu 	Perugamani 	639115	TIRUCHIRAPPALLI
Tamilnadu 	Salainagar 	620003	TIRUCHIRAPPALLI
Tamilnadu 	Koothakudi 	606305	KALLAKURICHI
Tamilnadu 	Ninnaiyur 	606305	KALLAKURICHI
Tamilnadu 	Tiruppayar 	606305	KALLAKURICHI
Tamilnadu 	Dagamtheerthapuram 	606201	KALLAKURICHI
Tamilnadu 	Paithanthurai 	606201	KALLAKURICHI
Tamilnadu 	Pandiyankuppam 	606201	KALLAKURICHI
Tamilnadu 	Ellaigramam 	607201	KALLAKURICHI
Tamilnadu 	Pallavadi 	607201	KALLAKURICHI
Tamilnadu 	Adhanur 	606102	KALLAKURICHI
Tamilnadu 	Nannaram 	606102	KALLAKURICHI
Tamilnadu 	Orathur 	606102	KALLAKURICHI
Tamilnadu 	Nathamur 	606102	KALLAKURICHI
Tamilnadu 	Kudiraichandal 	606213	KALLAKURICHI
Tamilnadu 	Nallathur 	606213	KALLAKURICHI
Tamilnadu 	Melsiruvallur 	605702	KALLAKURICHI
Tamilnadu 	Michaelpuram 	605702	KALLAKURICHI
Tamilnadu 	Alathur 	606208	KALLAKURICHI
Tamilnadu 	Kongarayapalayam 	606203	KALLAKURICHI
Tamilnadu 	Pudu Uchimedu 	606203	KALLAKURICHI
Tamilnadu 	V  Alambalam 	606301	KALLAKURICHI
Tamilnadu 	Aladi 	606115	CUDDALORE
Tamilnadu 	Koo kallakurichi 	606115	KALLAKURICHI
Tamilnadu 	Puthirampattu 	606402	KALLAKURICHI
Tamilnadu 	Rangappanur 	606402	KALLAKURICHI
Tamilnadu 	Viriyur 	606402	KALLAKURICHI
Tamilnadu 	Perumangalam 	606204	KALLAKURICHI
Tamilnadu 	Nurolai 	606205	KALLAKURICHI
Tamilnadu 	Kilakkadu 	606401	KALLAKURICHI
Tamilnadu 	Kosapadi 	606401	KALLAKURICHI
Tamilnadu 	Mottampatti 	606401	KALLAKURICHI
Tamilnadu 	Prithivimangalam 	606206	KALLAKURICHI
Tamilnadu 	Vengaivadi 	606206	KALLAKURICHI
Tamilnadu 	Madiyanur 	606107	KALLAKURICHI
Tamilnadu 	Pu.Mambakkam 	606107	KALLAKURICHI
Tamilnadu 	Vellaiyur 	606107	KALLAKURICHI
Tamilnadu 	Nagar 	606107	NA
Tamilnadu 	Karadichittur 	606207	KALLAKURICHI
Tamilnadu 	Madhur 	606209	KALLAKURICHI
Tamilnadu 	Malliyapadi 	606207	KALLAKURICHI
Tamilnadu 	Mathur 	606207	KALLAKURICHI
Tamilnadu 	Pottiyam 	606207	KALLAKURICHI
Tamilnadu 	Kodumathi 	606209	KALLAKURICHI
Tamilnadu 	Kottapudur 	606209	KALLAKURICHI
Tamilnadu 	Maniyampalayam 	606209	KALLAKURICHI
Tamilnadu 	Kattu Edaiyur 	605751	KALLAKURICHI
Tamilnadu 	Pazhangur 	605751	KALLAKURICHI
Tamilnadu 	Eduthanur 	605802	KALLAKURICHI
Tamilnadu 	Elayanarkuppam 	605802	KALLAKURICHI
Tamilnadu 	Sirpanandal 	605802	KALLAKURICHI
Tamilnadu 	Arcadu 	605755	VILLUPURAM
Tamilnadu 	Sithanangur 	607107	VILLUPURAM
Tamilnadu 	Manakuppam 	607209	VILLUPURAM
Tamilnadu 	T  . Kolathur 	607209	KALLAKURICHI
Tamilnadu 	Aruthangudi 	605766	KALLAKURICHI
Tamilnadu 	Karadi 	605766	KALLAKURICHI
Tamilnadu 	T  . Pudupalayam 	605803	VILLUPURAM
Tamilnadu 	Vadamarudur 	605803	VILLUPURAM
Tamilnadu 	Kizakkumarudur 	607204	KALLAKURICHI
Tamilnadu 	Madapattu 	607204	KALLAKURICHI
Tamilnadu 	Marangiyur 	607203	VILLUPURAM
Tamilnadu 	T Gopurapuram 	606003	CUDDALORE
Tamilnadu 	Kilapalaiyur 	606103	CUDDALORE
Tamilnadu 	Ottimedu 	606103	CUDDALORE
Tamilnadu 	C Keeranur 	606110	CUDDALORE
Tamilnadu 	Deevalur 	606110	CUDDALORE
Tamilnadu 	Karnatham 	606104	CUDDALORE
Tamilnadu 	Pali 	606104	CUDDALORE
Tamilnadu 	Edaiyur 	606302	CUDDALORE
Tamilnadu 	Nagar 	606302	CUDDALORE
Tamilnadu 	Perambalur 	606302	CUDDALORE
Tamilnadu 	Seppakkam 	606302	CUDDALORE
Tamilnadu 	Sirumangalam 	606302	CUDDALORE
Tamilnadu 	Gudalur 	606111	CUDDALORE
Tamilnadu 	Pothiramangalam 	606111	CUDDALORE
Tamilnadu 	Kilimangalam 	606105	CUDDALORE
Tamilnadu 	Sevveri 	606106	CUDDALORE
Tamilnadu 	Korakkavadi 	606303	CUDDALORE
Tamilnadu 	Lakkur 	606303	CUDDALORE
Tamilnadu 	Vaithiyanathapuram 	606303	CUDDALORE
Tamilnadu 	Kalvoy 	628622	TUTICORIN
Tamilnadu 	Peyanvilai 	628202	TUTICORIN
Tamilnadu 	Mukkani 	628151	TUTICORIN
Tamilnadu 	Therikudiyiruppu 	628205	TUTICORIN
Tamilnadu 	Madavankurichi 	628206	TUTICORIN
Tamilnadu 	Varandiavel 	628207	TUTICORIN
Tamilnadu 	Seerkatchi 	628208	TUTICORIN
Tamilnadu 	Kuthiraimozhi 	628213	TUTICORIN
Tamilnadu 	Nadunallumoolaikinar 	628213	TUTICORIN
Tamilnadu 	Amalinagar 	628215	TUTICORIN
Tamilnadu 	Kalankudiyiruppu 	628203	TUTICORIN
Tamilnadu 	Meyoor 	628203	TUTICORIN
Tamilnadu 	Pudumanai 	628203	TUTICORIN
Tamilnadu 	Paraikuttam 	628301	TUTICORIN
Tamilnadu 	Maravanmadam 	628101	TUTICORIN
Tamilnadu 	Periyanayagipuram 	628101	TUTICORIN
Tamilnadu 	Arockiapuram 	628002	TUTICORIN
Tamilnadu 	Mudittanendal Pudur 	628102	TUTICORIN
Tamilnadu 	Puvani 	628303	TUTICORIN
Tamilnadu 	Katcheri Dhalavaipuram 	628401	TUTICORIN
Tamilnadu 	Kilamudiman 	628401	TUTICORIN
Tamilnadu 	Jambulingapuram 	628402	TUTICORIN
Tamilnadu 	Melakootudankadu 	628103	TUTICORIN
Tamilnadu 	Servaikaranmadam 	628103	TUTICORIN
Tamilnadu 	Kothalarivilai 	628251	TUTICORIN
Tamilnadu 	Subramaniapuram 	628251	TUTICORIN
Tamilnadu 	Murappanad 	628252	TUTICORIN
Tamilnadu 	Chidambarapuram 	626134	VIRUDHUNAGAR
Tamilnadu 	Pappakudi 	626134	VIRUDHUNAGAR
Tamilnadu 	Maravarperungudi 	626118	VIRUDHUNAGAR
Tamilnadu 	RKallumadam 	626118	VIRUDHUNAGAR
Tamilnadu 	Malaipatti 	626004	VIRUDHUNAGAR
Tamilnadu 	Mettugundu 	626004	VIRUDHUNAGAR
Tamilnadu 	Kurundamadam 	626112	VIRUDHUNAGAR
Tamilnadu 	Sudhamadam 	626114	VIRUDHUNAGAR
Tamilnadu 	Kurandi 	626115	VIRUDHUNAGAR
Tamilnadu 	P Thottiankulam 	626129	VIRUDHUNAGAR
Tamilnadu 	Irunjirai 	626612	VIRUDHUNAGAR
Tamilnadu 	Kilavikulam 	626139	VIRUDHUNAGAR
Tamilnadu 	Chockalingapuram 	626108	VIRUDHUNAGAR
Tamilnadu 	Meenakshipuram 	626111	VIRUDHUNAGAR
Tamilnadu 	Ayankollangondan 	626142	VIRUDHUNAGAR
Tamilnadu 	Krishnapuram 	626142	VIRUDHUNAGAR
Tamilnadu 	Therkuvenganallur 	626142	VIRUDHUNAGAR
Tamilnadu 	Lakshmipuram 	626127	VIRUDHUNAGAR
Tamilnadu 	Mangalam 	626138	VIRUDHUNAGAR
Tamilnadu 	Villupanur 	626138	VIRUDHUNAGAR
Tamilnadu 	Mallipudur 	626141	VIRUDHUNAGAR
Tamilnadu 	Saminatham 	626141	VIRUDHUNAGAR
Tamilnadu 	VMuthulingapuram 	626119	VIRUDHUNAGAR
Tamilnadu 	Anuppankulam 	626189	VIRUDHUNAGAR
Tamilnadu 	Mudalipatti 	626189	VIRUDHUNAGAR
Tamilnadu 	ovanathapuram 	626124	VIRUDHUNAGAR
Tamilnadu 	Maraneri 	626124	VIRUDHUNAGAR
Tamilnadu 	Vilampatti 	626124	VIRUDHUNAGAR
Tamilnadu 	Athikulam 	626135	VIRUDHUNAGAR
Tamilnadu 	Subramaniapuram 	626128	VIRUDHUNAGAR
Tamilnadu 	Edirkottai 	626131	VIRUDHUNAGAR
Tamilnadu 	Kallamanaickenpatti 	626131	VIRUDHUNAGAR
Tamilnadu 	Sankarapandiapuram 	626201	VIRUDHUNAGAR
Tamilnadu 	Karisalkulam 	626149	VIRUDHUNAGAR
Tamilnadu 	Alagianallur 	626109	VIRUDHUNAGAR
Tamilnadu 	Melathulukkankulam 	626109	VIRUDHUNAGAR
Tamilnadu 	Mavilpatti 	626202	TUTICORIN
Tamilnadu 	Kottaiyur Gurusamy koil 	626204	VIRUDHUNAGAR
Tamilnadu 	Padanthal 	626203	VIRUDHUNAGAR
Tamilnadu 	Settudayanpatti 	626203	VIRUDHUNAGAR
Tamilnadu 	NSubbiahpuram 	626205	VIRUDHUNAGAR
Tamilnadu 	Nalli 	626205	VIRUDHUNAGAR
Tamilnadu 	Meesalur 	626003	VIRUDHUNAGAR
Tamilnadu 	Jayankondapattinam 	608002	CUDDALORE
Tamilnadu 	Kovilampoondi 	608002	CUDDALORE
Tamilnadu 	Kodiyampalayam 	608002	NAGAPATTINAM
Tamilnadu 	Movur 	608306	CUDDALORE
Tamilnadu 	Muttam 	608306	CUDDALORE
Tamilnadu 	Kothattai 	608501	CUDDALORE
Tamilnadu 	Theethampalayam 	608501	CUDDALORE
Tamilnadu 	Kothavacheri 	608601	CUDDALORE
Tamilnadu 	Muthukamatchithottam 	608002	CUDDALORE
Tamilnadu 	Veeranandapuram 	608301	CUDDALORE
Tamilnadu 	Lalpuram 	608602	CUDDALORE
Tamilnadu 	Pinnathur 	608102	CUDDALORE
Tamilnadu 	Mullangudi 	608302	CUDDALORE
Tamilnadu 	M.Odaiyur 	608303	CUDDALORE
Tamilnadu 	Mettukkuppam 	607802	CUDDALORE
Tamilnadu 	Odakkanallur 	608201	CUDDALORE
Tamilnadu 	Paradur 	608201	CUDDALORE
Tamilnadu 	Mamangalam 	608701	CUDDALORE
Tamilnadu 	Perur 	608701	CUDDALORE
Tamilnadu 	Vanamadevi 	608701	CUDDALORE
Tamilnadu 	Sorathur 	607805	CUDDALORE
Tamilnadu 	Visoor 	607805	CUDDALORE
Tamilnadu 	Valayamadevi 	608704	CUDDALORE
Tamilnadu 	M.Adhanur 	608304	CUDDALORE
Tamilnadu 	Kumarakudi 	608702	CUDDALORE
Tamilnadu 	Nandesswaramangalam 	608702	CUDDALORE
Tamilnadu 	Nangudi 	608702	CUDDALORE
Tamilnadu 	Kavanur 	608703	CUDDALORE
Tamilnadu 	Marungur 	608703	CUDDALORE
Tamilnadu 	Sri Vakkaramari 	608703	CUDDALORE
Tamilnadu 	Kandakumaran 	608305	CUDDALORE
Tamilnadu 	Vilagam 	608305	CUDDALORE
Tamilnadu 	Ammapettai 	608401	CUDDALORE
Tamilnadu 	Vaiyur 	608401	CUDDALORE
Tamilnadu 	Sirugramam 	607101	CUDDALORE
Tamilnadu 	Edayarkuppam 	607102	CUDDALORE
Tamilnadu 	Arasadikkuppam 	607103	CUDDALORE
Tamilnadu 	Krishnankuppam 	607301	CUDDALORE
Tamilnadu 	Kundiyamallur 	607301	CUDDALORE
Tamilnadu 	Vasanankuppam 	607301	CUDDALORE
Tamilnadu 	Arangamangalam 	607302	CUDDALORE
Tamilnadu 	Guruvappanpettai 	607302	CUDDALORE
Tamilnadu 	Vehakollai 	607302	CUDDALORE
Tamilnadu 	Sornavur Melpathi 	607104	CUDDALORE
Tamilnadu 	Gudithangi 	607105	CUDDALORE
Tamilnadu 	Tirukandeeswaram 	607105	CUDDALORE
Tamilnadu 	Kilmampattu 	607106	CUDDALORE
Tamilnadu 	Panikuppam 	607106	CUDDALORE
Tamilnadu 	Tiruvamur 	607106	CUDDALORE
Tamilnadu 	Karumbur 	607108	CUDDALORE
Tamilnadu 	Kumaramangalam 	607205	CUDDALORE
Tamilnadu 	Padirikuppam 	607401	CUDDALORE
Tamilnadu 	Karunguli 	607303	CUDDALORE
Tamilnadu 	Moolakuppam 	607303	CUDDALORE
Tamilnadu 	Serakuppam 	607303	CUDDALORE
Tamilnadu 	Nathapattu 	607109	CUDDALORE
Tamilnadu 	Arikkaranvalasu 	639201	TIRUPPUR
Tamilnadu 	Chinnakariyampatti 	639201	KARUR
Tamilnadu 	Nanjaikalakurichi 	639201	KARUR
Tamilnadu 	Nagampalli 	639109	KARUR
Tamilnadu 	Venjamangudalur 	639109	KARUR
Tamilnadu 	Alamarathupatti 	639207	KARUR
Tamilnadu 	Sandapadi 	639207	KARUR
Tamilnadu 	Pappanaickenpatti 	639205	KARUR
Tamilnadu 	Sendamangalam 	639205	KARUR
Tamilnadu 	Nadanthai North 	639111	KARUR
Tamilnadu 	Nanjaipugalur 	639113	KARUR
Tamilnadu 	Melapalayam 	639114	KARUR
Tamilnadu 	Thumbivadi 	639002	KARUR
Tamilnadu 	Gudalur 	639206	KARUR
Tamilnadu 	Monjanur 	639206	KARUR
Tamilnadu 	Manavadi 	639005	KARUR
Tamilnadu 	Mookanankurichi 	639005	KARUR
Tamilnadu 	Paganatham 	639005	KARUR
Tamilnadu 	Thalapatti 	639003	KARUR
Tamilnadu 	Othaiyur 	639003	NA
Tamilnadu 	Noyyal 	639117	KARUR
Tamilnadu 	Jegadabi 	639118	KARUR
Tamilnadu 	K.Pitchampatti 	639118	KARUR
Tamilnadu 	Mushtakinathupatti 	639118	KARUR
Tamilnadu 	N.Poolampatti 	621302	TIRUCHIRAPPALLI
Tamilnadu 	Palayakottai 	621302	TIRUCHIRAPPALLI
Tamilnadu 	Elamanam 	621302	TIRUCHIRAPPALLI
Tamilnadu 	Mutalvarapatti 	621305	TIRUCHIRAPPALLI
Tamilnadu 	Mahadhanapuram 	639102	KARUR
Tamilnadu 	Manickapuram 	639102	KARUR
Tamilnadu 	Sengal 	639102	KARUR
Tamilnadu 	Timmachipuram 	639105	KARUR
Tamilnadu 	Poigaipatti 	621306	TIRUCHIRAPPALLI
Tamilnadu 	Aniyapur 	621307	TIRUCHIRAPPALLI
Tamilnadu 	Malayadipatti 	621307	TIRUCHIRAPPALLI
Tamilnadu 	Vengaikurichi 	621307	TIRUCHIRAPPALLI
Tamilnadu 	Neidalur South 	639110	KARUR
Tamilnadu 	Poyyamani 	639110	KARUR
Tamilnadu 	Rengachipatti 	639110	KARUR
Tamilnadu 	Ayanporuvai 	621308	TIRUCHIRAPPALLI
Tamilnadu 	T.Idayapatti 	621308	TIRUCHIRAPPALLI
Tamilnadu 	Valanadu 	621308	TIRUCHIRAPPALLI
Tamilnadu 	Vellapatti Zamin 	639119	KARUR
Tamilnadu 	Karumalai 	621310	TIRUCHIRAPPALLI
Tamilnadu 	D.Idayapatti 	621311	KARUR
Tamilnadu 	Kadavur 	621311	KARUR
Tamilnadu 	Thavalaveeranpatti 	621311	TIRUCHIRAPPALLI
Tamilnadu 	Alathur (Kulittalai) 	621313	KARUR
Tamilnadu 	Kalladai 	621313	KARUR
Tamilnadu 	Porundalur 	621313	KARUR
Tamilnadu 	Rachandarthirumalai 	621313	KARUR
Tamilnadu 	Palayapalayam 	621314	TIRUCHIRAPPALLI
Tamilnadu 	Sevalpatti 	621314	TIRUCHIRAPPALLI
Tamilnadu 	Thethur 	621314	TIRUCHIRAPPALLI
Tamilnadu 	Chinniyampalayam 	639120	KARUR
Tamilnadu 	Kunnagoundanpatti 	639120	KARUR
Tamilnadu 	Karungulam 	621315	TIRUCHIRAPPALLI
Tamilnadu 	Govindapuram 	612101	THANJAVUR
Tamilnadu 	Tiruvidavasal 	613702	THIRUVARUR
Tamilnadu 	Melapalayur 	612601	THIRUVARUR
Tamilnadu 	Vellakulam 	612601	THIRUVARUR
Tamilnadu 	Kilapalaiyur 	612610	THIRUVARUR
Tamilnadu 	Ammangudi 	612202	THANJAVUR
Tamilnadu 	Rendankattalai 	612202	THANJAVUR
Tamilnadu 	Koohur 	612602	THANJAVUR
Tamilnadu 	Kumaramangalam 	612602	THANJAVUR
Tamilnadu 	Tirunaraiyur 	612602	THANJAVUR
Tamilnadu 	Sivapuram 	612401	THANJAVUR
Tamilnadu 	Barakadabad 	613705	THIRUVARUR
Tamilnadu 	Perumpannaiyur 	612603	THIRUVARUR
Tamilnadu 	Semmangudi 	612605	THIRUVARUR
Tamilnadu 	Vidayalkaruppur 	612605	THIRUVARUR
Tamilnadu 	Oppiliappankoil 	612204	THANJAVUR
Tamilnadu 	Srivanjiam 	610107	THIRUVARUR
Tamilnadu 	Veedhividangan 	610107	THIRUVARUR
Tamilnadu 	Edakiam 	609805	MAYILADUTHURAI
Tamilnadu 	Gangadarapuram 	609805	MAYILADUTHURAI
Tamilnadu 	Devanancheri 	612501	THANJAVUR
Tamilnadu 	Alangudi 	609801	MAYILADUTHURAI
Tamilnadu 	Tirumananjeri 	609801	MAYILADUTHURAI
Tamilnadu 	Maraiyur 	609806	MAYILADUTHURAI
Tamilnadu 	Kilakattur 	609807	THANJAVUR
Tamilnadu 	Tirumangaicherry 	609807	THANJAVUR
Tamilnadu 	Kallur 	612503	THANJAVUR
Tamilnadu 	Kottaiyur 	612302	THANJAVUR
Tamilnadu 	Koorchi 	612504	THANJAVUR
Tamilnadu 	Sickinaickanpettai 	612504	THANJAVUR
Tamilnadu 	Eraharam 	612303	THANJAVUR
Tamilnadu 	Innambur 	612303	THANJAVUR
Tamilnadu 	Mathur 	609301	MAYILADUTHURAI
Tamilnadu 	Keelamaruthandanallur 	609103	MAYILADUTHURAI
Tamilnadu 	Valuvur 	609401	MAYILADUTHURAI
Tamilnadu 	Kanjanagaram 	609304	MAYILADUTHURAI
Tamilnadu 	Nedungulam 	609403	THIRUVARUR
Tamilnadu 	Pavattakudi 	609403	THIRUVARUR
Tamilnadu 	Dharmapuram 	609001	MAYILADUTHURAI
Tamilnadu 	Tiruvilandur 	609001	MAYILADUTHURAI
Tamilnadu 	Ambal 	609503	NAGAPATTINAM
Tamilnadu 	Sembiyanallur 	609503	THIRUVARUR
Tamilnadu 	Iluppur 	609308	MAYILADUTHURAI
Tamilnadu 	Molaiyur 	609118	MAYILADUTHURAI
Tamilnadu 	Kodangudi 	609314	MAYILADUTHURAI
Tamilnadu 	Semmangudi(SRK) 	609104	MAYILADUTHURAI
Tamilnadu 	Vanagiri 	609105	MAYILADUTHURAI
Tamilnadu 	Tirumailadi 	609108	MAYILADUTHURAI
Tamilnadu 	Tittai (SRK) 	609111	MAYILADUTHURAI
Tamilnadu 	Nandhiynallur 	609111	MAYILADUTHURAI
Tamilnadu 	Sendamangalam 	609310	MAYILADUTHURAI
Tamilnadu 	Siddamalli 	609205	MAYILADUTHURAI
Tamilnadu 	Manigramam 	609114	MAYILADUTHURAI
Tamilnadu 	Idaikudi vadapathy 	609117	MAYILADUTHURAI
Tamilnadu 	Kilmathur 	609116	MAYILADUTHURAI
Tamilnadu 	Pattavilagam 	609116	MAYILADUTHURAI
Tamilnadu 	Radhanallur  (SRK) 	609115	MAYILADUTHURAI
Tamilnadu 	Nallambal 	609601	KARAIKAL
Tamilnadu 	Seithur 	609601	KARAIKAL
Tamilnadu 	Chinnathumbur 	611102	NAGAPATTINAM
Tamilnadu 	Madagadi 	609602	KARAIKAL
Tamilnadu 	Kohur 	611104	NAGAPATTINAM
Tamilnadu 	Pattamangalam 	611104	NAGAPATTINAM
Tamilnadu 	Athipuliyur 	611105	NAGAPATTINAM
Tamilnadu 	Serunallur 	611105	NAGAPATTINAM
Tamilnadu 	Palpannaichery 	611003	NAGAPATTINAM
Tamilnadu 	Narimanam 	611002	NAGAPATTINAM
Tamilnadu 	Velangudi 	609603	THIRUVARUR
Tamilnadu 	Karukkangudi 	609607	KARAIKAL
Tamilnadu 	Surakudi 	609607	KARAIKAL
Tamilnadu 	Karapidagai 	611110	NAGAPATTINAM
Tamilnadu 	Tirupundi South 	611110	NAGAPATTINAM
Tamilnadu 	Pragramam 	609703	NAGAPATTINAM
Tamilnadu 	Terkupoigainallur 	611111	NAGAPATTINAM
Tamilnadu 	Andipalayam 	611101	THIRUVARUR
Tamilnadu 	Kakkalani 	611101	NAGAPATTINAM
Tamilnadu 	Vadagarai 	609701	NAGAPATTINAM
Tamilnadu 	Ammanur 	610201	THIRUVARUR
Tamilnadu 	Suramangalam 	610201	NAGAPATTINAM
Tamilnadu 	Karaiyur 	610101	NAGAPATTINAM
Tamilnadu 	Kilathanjavur 	610101	NAGAPATTINAM
Tamilnadu 	Tirupayathangudi 	610101	NAGAPATTINAM
Tamilnadu 	Kalyanamahadevi 	613704	THIRUVARUR
Tamilnadu 	Tiruneipair 	610103	THIRUVARUR
Tamilnadu 	Tirukaravasal 	610202	THIRUVARUR
Tamilnadu 	Tirunattiyathankudi 	610202	THIRUVARUR
Tamilnadu 	Mappilaikuppam 	610105	THIRUVARUR
Tamilnadu 	Nemmeli 	610105	THIRUVARUR
Tamilnadu 	Vadagudi 	610105	THIRUVARUR
Tamilnadu 	Kunnur 	610203	THIRUVARUR
Tamilnadu 	Kilapadugai 	610109	THIRUVARUR
Tamilnadu 	Andakudi 	610106	NAGAPATTINAM
Tamilnadu 	Pudupathur 	610106	THIRUVARUR
Tamilnadu 	Melavazhakarai 	610204	NAGAPATTINAM
Tamilnadu 	Keeralathur 	610205	THIRUVARUR
Tamilnadu 	Thandalai 	610004	THIRUVARUR
Tamilnadu 	Visalur 	610005	THIRUVARUR
Tamilnadu 	Adirampattinam R.S 	614701	THANJAVUR
Tamilnadu 	Eripurakarai 	614701	THANJAVUR
Tamilnadu 	Palanjore 	614701	THANJAVUR
Tamilnadu 	Pudukottai Ullur 	614701	THANJAVUR
Tamilnadu 	Kilamangalam 	614615	THANJAVUR
Tamilnadu 	Nambivayal 	614615	THANJAVUR
Tamilnadu 	Kannugudi Kilpathi 	614901	THANJAVUR
Tamilnadu 	Paingal 	614623	THANJAVUR
Tamilnadu 	Mudalipatti 	614902	PUDUKKOTTAI
Tamilnadu 	Pinnaiyur 	614902	THANJAVUR
Tamilnadu 	Poyyundarkottai 	614902	THANJAVUR
Tamilnadu 	Nadiyam 	614802	THANJAVUR
Tamilnadu 	Ilangadu 	614903	THANJAVUR
Tamilnadu 	Karuppur 	614903	THANJAVUR
Tamilnadu 	Azhiavaikal 	614904	THANJAVUR
Tamilnadu 	Kasanadupudur 	614904	THANJAVUR
Tamilnadu 	Panchanathikottai 	614904	THANJAVUR
Tamilnadu 	Paruthikottai 	614904	THANJAVUR
Tamilnadu 	Adambai 	614602	THANJAVUR
Tamilnadu 	Kurichi 	614602	THANJAVUR
Tamilnadu 	Mudalseri 	614602	THANJAVUR
Tamilnadu 	Pannavayal 	614602	THANJAVUR
Tamilnadu 	Moothakurichi 	614906	THANJAVUR
Tamilnadu 	Kakkarai 	614625	THANJAVUR
Tamilnadu 	Kannandangudi 	614625	THANJAVUR
Tamilnadu 	Kavarapattu 	614625	THANJAVUR
Tamilnadu 	Okkanad Kilaiyur 	614625	THANJAVUR
Tamilnadu 	Ambalapattu 	614626	THANJAVUR
Tamilnadu 	Peikarambankottai 	614626	THANJAVUR
Tamilnadu 	Kalanivasal 	614804	THANJAVUR
Tamilnadu 	Sengamangalam 	614804	THANJAVUR
Tamilnadu 	Sornakadu 	614804	THANJAVUR
Tamilnadu 	Manakadu 	614612	THANJAVUR
Tamilnadu 	Vattakudi 	614613	THANJAVUR
Tamilnadu 	Siruvaviduthi 	614628	THANJAVUR
Tamilnadu 	Thaligaividuthi 	614614	THANJAVUR
Tamilnadu 	Tirumangalakottai West 	614905	THANJAVUR
Tamilnadu 	Kulamanickam 	614702	THIRUVARUR
Tamilnadu 	Chettipulam 	614806	NAGAPATTINAM
Tamilnadu 	Kodiakkadu 	614807	NAGAPATTINAM
Tamilnadu 	Keelapandi 	614703	THIRUVARUR
Tamilnadu 	Vadiakadu 	614703	THIRUVARUR
Tamilnadu 	Veppancheri 	614703	THIRUVARUR
Tamilnadu 	Alangadu Uppur 	614704	THIRUVARUR
Tamilnadu 	Nathapallam 	614711	NAGAPATTINAM
Tamilnadu 	Umbalacheri 	614711	NAGAPATTINAM
Tamilnadu 	Marudur Vadakku Sethi 	614714	NAGAPATTINAM
Tamilnadu 	Panchanathikulam Nadu Sethi 	614714	NAGAPATTINAM
Tamilnadu 	Thulajapattinam 	614714	NAGAPATTINAM
Tamilnadu 	Vanduvancheri 	614714	NAGAPATTINAM
Tamilnadu 	Manakudi 	614712	NAGAPATTINAM
Tamilnadu 	Talanayar III Sethi 	614712	NAGAPATTINAM
Tamilnadu 	Talanayar IV Sethi 	614712	NAGAPATTINAM
Tamilnadu 	Kallimodu 	614809	NAGAPATTINAM
Tamilnadu 	Pinnathur 	614706	THIRUVARUR
Tamilnadu 	Thillaivilagam 	614706	THIRUVARUR
Tamilnadu 	Maraignanallur 	614810	NAGAPATTINAM
Tamilnadu 	Ezhilur 	614715	THIRUVARUR
Tamilnadu 	Kadiacheri 	614715	THIRUVARUR
Tamilnadu 	Kummangulam 	622301	PUDUKKOTTAI
Tamilnadu 	Sambattividuthi 	622301	PUDUKKOTTAI
Tamilnadu 	Tuvar 	622301	PUDUKKOTTAI
Tamilnadu 	Narthamalai 	622101	PUDUKKOTTAI
